测试名称,准考证号,开始时间,结束时间,user_agent,client_ip,name,place
tsing/gy,2201189,2022-06-21T16:06:27.884+08:00,2022-06-21T16:42:03.633+08:00,"Mozilla/5.0 (Linux; Android 6.0.1; vivo Y66 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/10.7.11.0",27.186.24.181,高中生189,河北
tsing/gy,2201190,2022-06-21T20:16:21.962+08:00,2022-06-21T21:03:09.173+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.18(0x1800123f) NetType/WIFI Language/zh_CN",182.51.86.94,高中生190,河北
tsing/gy,2201192,2022-06-21T20:32:25.248+08:00,2022-06-21T22:01:18.417+08:00,"Mozilla/5.0 (Linux; Android 10; PACM00 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3234 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/7192 MicroMessenger/8.0.21.2120(0x28001558) Process/toolsmp WeChat/arm32 Weixin NetType/WIFI Language/zh_CN ABI/arm64",110.229.188.55,高中生192,河北
tsing/gy,2201195,2022-06-21T21:14:58.866+08:00,2022-06-21T21:43:35.429+08:00,"Mozilla/5.0 (Linux; Android 10; V2036A; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/11.4.10.2",27.187.199.190,高中生195,河北
tsing/gy,2201196,2022-06-21T22:01:33.397+08:00,2022-06-21T22:50:25.183+08:00,"Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9sk Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220303 Mobile Safari/537.36 MMWEBID/4520 MicroMessenger/8.0.21.2120(0x280015F0) Process/toolsmp WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",27.187.165.1,高中生196,河北
tsing/gy,2201197,2022-06-22T10:35:13.97+08:00,2022-06-22T10:52:33.232+08:00,"Mozilla/5.0 (Linux; Android 12; V2055A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4233 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/3882 MicroMessenger/8.0.23.2160(0x280017E7) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",101.18.21.213,高中生197,河北
tsing/gy,2201198,2022-06-22T10:37:20.842+08:00,2022-06-22T11:06:23.571+08:00,"Mozilla/5.0 (Linux; Android 8.1.0; OPPO R11t Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3234 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/4388 MicroMessenger/8.0.23.2160(0x28001756) WeChat/arm32 Weixin NetType/WIFI Language/zh_CN ABI/arm64",27.186.24.77,高中生198,河北
tsing/gy,2201199,2022-06-21T21:15:45.074+08:00,2022-06-21T21:27:41.39+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/WIFI Language/zh_CN",183.197.197.43,高中生199,河北
tsing/gy,2201200,2022-06-21T21:07:35.455+08:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/WIFI Language/zh_CN",27.186.142.78,高中生200,河北
tsing/gy,2201202,2022-06-22T00:47:03.388+08:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",36.143.47.43,高中生202,河北
tsing/gy,2201203,2022-06-22T11:43:11.478+08:00,2022-06-22T12:29:51.534+08:00,"Mozilla/5.0 (Linux; Android 9; PDBM00 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/6171 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",182.51.86.157,高中生203,河北
tsing/gy,2201204,2022-06-22T11:50:09.276+08:00,2022-06-22T12:20:20.566+08:00,"Mozilla/5.0 (Linux; Android 10; HMA-AL00 Build/HUAWEIHMA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/4446 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",183.199.228.78,高中生204,河北
tsing/gy,2201206,2022-06-22T12:36:15.48+08:00,2022-06-22T13:08:02.228+08:00,"Mozilla/5.0 (Linux; Android 12; V2203A Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/4049 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",61.134.172.89,高中生206,河北
tsing/gy,2201208,2022-06-22T12:26:37.043+08:00,2022-06-22T12:52:24.521+08:00,"Mozilla/5.0 (Linux; U; Android 8.1.0; zh-cn; vivo Y83A Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.72 MQQBrowser/12.8 Mobile Safari/537.36 COVC/045941",183.199.229.37,高中生208,河北
tsing/gy,2201209,2022-06-22T12:51:45.257+08:00,2022-06-22T13:24:24.395+08:00,"Mozilla/5.0 (Linux; Android 10; HLK-AL10 Build/HONORHLK-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9229 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",182.51.86.157,高中生209,河北
tsing/gy,2201210,2022-06-22T12:54:49.865+08:00,,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.23(0x1800172a) NetType/WIFI Language/zh_CN",101.18.49.168,高中生210,河北
tsing/gy,2201211,2022-06-22T13:00:38.223+08:00,2022-06-22T13:30:57.033+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.10(0x18000a2a) NetType/WIFI Language/zh_CN",183.198.5.255,高中生211,河北
tsing/gy,2201214,2022-06-22T14:04:35.727+08:00,2022-06-22T14:59:25.042+08:00,"Mozilla/5.0 (Linux; Android 12; FNE-AN00 Build/HONORFNE-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/2987 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",39.144.87.22,高中生214,河北
tsing/gy,2201215,2022-06-22T14:27:34.129+08:00,2022-06-22T15:06:42.246+08:00,"Mozilla/5.0 (Linux; Android 12; PGAM10 Build/SKQ1.220303.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/4255 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/1292 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",182.51.86.77,高中生215,河北
tsing/gy,2201218,2022-06-22T13:41:18.508+08:00,2022-06-22T14:12:52.809+08:00,"Mozilla/5.0 (Linux; Android 10; STK-AL00 Build/HUAWEISTK-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/3674 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",27.186.99.255,高中生218,河北
tsing/gy,2201219,2022-06-22T14:02:38.972+08:00,2022-06-22T14:50:13.007+08:00,"Mozilla/5.0 (Linux; U; Android 10; zh-cn; SM-A9200 Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/98.0.4758.87 MQQBrowser/12.8 Mobile Safari/537.36",61.134.182.84,高中生219,河北
tsing/gy,2201220,2022-06-22T14:53:20.19+08:00,2022-06-22T15:15:55.08+08:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",124.64.148.189,高中生220,北京
tsing/gy,2201221,2022-06-22T16:26:10.256+08:00,,"Mozilla/5.0 (Linux; Android 12; NTH-AN00 Build/HONORNTH-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/5588 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",183.199.230.62,高中生221,河北
tsing/gy,2201222,2022-06-22T15:46:02.234+08:00,2022-06-22T16:08:52.848+08:00,"Mozilla/5.0 (Linux; Android 10; JEF-AN00 Build/HUAWEIJEF-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9853 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",36.143.47.22,高中生222,河北
tsing/gy,2201224,2022-06-22T20:23:32.475+08:00,2022-06-22T21:32:15.82+08:00,"Mozilla/5.0 (Linux; Android 5.1.1; vivo X7 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/86.0.4240.99 XWEB/3235 MMWEBSDK/20220505 Mobile Safari/537.36 MMWEBID/9648 MicroMessenger/8.0.23.2160(0x28001757) WeChat/arm64 Weixin NetType/WIFI Language/zh_CN ABI/arm64",27.186.26.2,高中生224,河北
tsing/gy,2201231,2022-06-22T12:47:01.077+08:00,2022-06-22T13:29:51.101+08:00,"Mozilla/5.0 (Linux; Android 12; FNE-AN00; HMSCore 6.5.1.302) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.105 HuaweiBrowser/12.0.0.323 Mobile Safari/537.36",183.199.228.136,高中生231,河北
tsing/gy,2201232,2022-06-22T14:33:28.14+08:00,2022-06-22T15:03:45.182+08:00,"Mozilla/5.0 (Linux; Android 11; ANY-AN00; HMSCore 6.5.1.302) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.105 HuaweiBrowser/12.1.1.302 Mobile Safari/537.36",101.18.22.184,高中生232,河北
tsing/gy,2201261,2022-06-22T09:11:42.51+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",211.143.75.90,高中生261,河北
tsing/gy,2201262,2022-06-22T16:25:11.31+08:00,2022-06-22T17:14:26.306+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生262,河北
tsing/gy,2201263,2022-06-22T16:27:01.559+08:00,2022-06-22T17:13:35.459+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生263,河北
tsing/gy,2201264,2022-06-22T16:24:51.604+08:00,2022-06-22T17:08:00.002+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生264,河北
tsing/gy,2201265,2022-06-22T16:24:52.934+08:00,2022-06-22T17:08:51.579+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生265,河北
tsing/gy,2201266,2022-06-22T16:24:50.871+08:00,2022-06-22T16:53:04.219+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生266,河北
tsing/gy,2201267,2022-06-22T16:24:50.357+08:00,2022-06-22T17:07:33.746+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生267,河北
tsing/gy,2201268,2022-06-22T16:24:51.357+08:00,2022-06-22T16:56:17.629+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生268,河北
tsing/gy,2201269,2022-06-22T16:24:51.182+08:00,2022-06-22T17:01:18.25+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生269,河北
tsing/gy,2201270,2022-06-22T16:24:51.036+08:00,2022-06-22T17:04:57.994+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生270,河北
tsing/gy,2201271,2022-06-22T16:24:52.003+08:00,2022-06-22T17:09:34.798+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生271,河北
tsing/gy,2201272,2022-06-22T16:24:49.578+08:00,2022-06-22T17:10:59.485+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生272,河北
tsing/gy,2201273,2022-06-22T16:24:49.696+08:00,2022-06-22T17:09:04.006+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生273,河北
tsing/gy,2201274,2022-06-22T16:24:50.642+08:00,2022-06-22T17:08:12.996+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生274,河北
tsing/gy,2201275,2022-06-22T16:24:50.504+08:00,2022-06-22T17:18:36.24+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生275,河北
tsing/gy,2201276,2022-06-22T16:24:50.585+08:00,2022-06-22T17:06:11.301+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生276,河北
tsing/gy,2201277,2022-06-22T16:24:51.865+08:00,2022-06-22T17:07:36.502+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生277,河北
tsing/gy,2201278,2022-06-22T16:24:59.128+08:00,2022-06-22T17:07:47.161+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生278,河北
tsing/gy,2201279,2022-06-22T16:24:57.294+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生279,河北
tsing/gy,2201280,2022-06-22T16:24:54.649+08:00,2022-06-22T17:07:29.673+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生280,河北
tsing/gy,2201281,2022-06-22T16:24:54.577+08:00,2022-06-22T17:13:20.392+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生281,河北
tsing/gy,2201282,2022-06-22T16:24:50.865+08:00,2022-06-22T17:07:57.552+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生282,河北
tsing/gy,2201283,2022-06-22T16:24:55.864+08:00,2022-06-22T17:15:18.213+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生283,河北
tsing/gy,2201284,2022-06-22T16:24:51.905+08:00,2022-06-22T17:10:55.885+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生284,河北
tsing/gy,2201285,2022-06-22T16:24:51.047+08:00,2022-06-22T17:07:37.104+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生285,河北
tsing/gy,2201286,2022-06-22T16:24:51.745+08:00,2022-06-22T17:07:36.52+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生286,河北
tsing/gy,2201287,2022-06-22T16:24:52.524+08:00,2022-06-22T17:07:33.436+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生287,河北
tsing/gy,2201288,2022-06-22T16:24:50.052+08:00,2022-06-22T17:07:36.877+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生288,河北
tsing/gy,2201289,2022-06-22T16:24:50.005+08:00,2022-06-22T17:07:28.821+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生289,河北
tsing/gy,2201290,2022-06-22T16:24:50.253+08:00,2022-06-22T17:07:36.118+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生290,河北
tsing/gy,2201291,2022-06-22T16:24:52.382+08:00,2022-06-22T17:07:37.602+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生291,河北
tsing/gy,2201292,2022-06-22T16:24:56.037+08:00,2022-06-22T17:09:19.767+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生292,河北
tsing/gy,2201293,2022-06-22T16:26:49.371+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生293,河北
tsing/gy,2201294,2022-06-23T17:43:19.193+08:00,2022-06-23T18:20:08.805+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生294,河北
tsing/gy,2201295,2022-06-23T17:43:16.221+08:00,2022-06-23T18:19:41.74+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生295,河北
tsing/gy,2201296,2022-06-23T17:44:20.856+08:00,2022-06-23T18:19:43.458+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生296,河北
tsing/gy,2201297,2022-06-23T17:44:20.152+08:00,2022-06-23T18:19:50.409+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生297,河北
tsing/gy,2201298,2022-06-23T17:43:24.944+08:00,2022-06-23T18:19:38.638+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生298,河北
tsing/gy,2201299,2022-06-23T17:43:36.044+08:00,2022-06-23T18:19:44.285+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生299,河北
tsing/gy,2201300,2022-06-23T17:43:37.916+08:00,2022-06-23T18:19:46.44+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生300,河北
tsing/gy,2201301,2022-06-23T17:43:38.339+08:00,2022-06-23T18:19:40.545+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生301,河北
tsing/gy,2201302,2022-06-23T17:44:13.489+08:00,2022-06-23T18:19:41.524+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生302,河北
tsing/gy,2201303,2022-06-23T17:43:55.378+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生303,河北
tsing/gy,2201304,2022-06-23T17:43:28.311+08:00,2022-06-23T18:19:41.117+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生304,河北
tsing/gy,2201305,2022-06-23T17:43:34.387+08:00,2022-06-23T18:19:46.5+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生305,河北
tsing/gy,2201306,2022-06-23T17:43:50.802+08:00,2022-06-23T18:19:51.951+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生306,河北
tsing/gy,2201307,2022-06-23T17:43:54.515+08:00,2022-06-23T18:28:38.698+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生307,河北
tsing/gy,2201308,2022-06-23T17:44:00.981+08:00,2022-06-23T18:19:52.456+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生308,河北
tsing/gy,2201309,2022-06-23T17:44:26.128+08:00,2022-06-23T18:24:56.566+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生309,河北
tsing/gy,2201310,2022-06-23T17:44:34.766+08:00,2022-06-23T18:19:55.378+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生310,河北
tsing/gy,2201311,2022-06-23T17:44:40.024+08:00,2022-06-23T18:19:37.679+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生311,河北
tsing/gy,2201313,2022-06-23T17:44:22.806+08:00,2022-06-23T18:19:51.867+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生313,河北
tsing/gy,2201314,2022-06-23T17:43:40.66+08:00,2022-06-23T18:23:57.271+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生314,河北
tsing/gy,2201315,2022-06-23T17:43:36.166+08:00,2022-06-23T18:23:47.755+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生315,河北
tsing/gy,2201316,2022-06-23T17:44:14.89+08:00,2022-06-23T18:27:11.214+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生316,河北
tsing/gy,2201317,2022-06-23T17:43:41.326+08:00,2022-06-23T18:19:44.171+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生317,河北
tsing/gy,2201318,2022-06-23T17:45:44.246+08:00,,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生318,河北
tsing/gy,2201319,2022-06-23T17:44:03.664+08:00,2022-06-23T18:19:39.043+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生319,河北
tsing/gy,2201320,2022-06-23T17:44:06.524+08:00,2022-06-23T18:19:59.493+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生320,河北
tsing/gy,2201321,2022-06-23T17:43:56.892+08:00,2022-06-23T18:19:48.338+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生321,河北
tsing/gy,2201322,2022-06-23T17:43:49.413+08:00,2022-06-23T18:19:35.517+08:00,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36",211.143.75.90,高中生322,河北
